property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,type_of_sale,number_of_bedrooms,living_area,equiped_kitchen,furnished,open_fire,terrace,garden,surface_of_good,number_of_facades,swimming_pool,state_of_building
11156123,brasschaat,2930,695000,apartment,duplex,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11156130,brasschaat,2930,698000,house,house,for sale,4,0,1,0,0,0,true,,0,0,AS_NEW
11156127,brasschaat,2930,379000,house,house,for sale,2,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11156125,sint-lenaarts,2960,219000,house,house,for sale,3,0,0,0,0,0,0,,0,0,TO_RENOVATE
11156122,aarschot,3200,396924,house,mixed_use_building,for sale,3,0,1,0,0,477,0,,0,0,GOOD
11156120,schilde,2970,344000,house,house,for sale,3,0,1,0,0,0,0,,0,0,TO_RENOVATE
11156118,brasschaat,2930,249000,apartment,apartment,for sale,3,0,0,0,0,0,true,,0,0,TO_RENOVATE
11156119,sint-lenaarts,2960,325000,apartment,apartment,for sale,3,0,1,0,0,0,0,,0,0,GOOD
11156112,brasschaat,2930,375000,apartment,apartment,for sale,3,0,1,0,0,37,true,,0,0,
11156115,sint-job-in-%27t-goor,2960,649000,house,villa,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11156114,brasschaat,2930,379000,house,town_house,for sale,3,0,1,0,0,221,0,,0,0,GOOD
11156111,oostende,8400,405000,house,house,for sale,3,0,1,0,0,250,true,,0,0,
11156109,oostende,8400,104000,apartment,flat_studio,for sale,0,0,0,0,0,0,0,,0,0,
11077115,ledegem,8880,899000,house,villa,for sale,5,0,1,0,0,0,0,,0,0,
10905623,durbuy,6940,249000,house,house,for sale,4,0,0,0,0,0,0,,0,0,TO_BE_DONE_UP
11156105,roeselare,8800,236000,house,house,for sale,5,0,0,0,0,0,true,,0,0,GOOD
11156104,harelbeke,8530,180000,house,house,for sale,2,0,0,0,0,0,true,,0,0,TO_BE_DONE_UP
11156106,stavelot,4970,209000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,
11156108,zandhoven,2240,349000,house,house,for sale,3,0,0,0,0,0,0,,0,0,TO_RENOVATE
11147420,montegnee,4420,204303,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
10802437,gent,9000,299000,apartment,apartment,for sale,3,0,0,0,0,0,0,,0,0,
11156100,koersel,3582,349000,house,house,for sale,4,0,0,0,0,0,0,,0,0,
11156097,bekkevoort,3460,519000,house,house,for sale,5,0,0,0,0,0,true,,0,0,
11146189,bruxelles,1000,330000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11146190,woluwe-saint-lambert,1200,425000,apartment,apartment,for sale,2,0,1,0,0,50,0,,0,0,JUST_RENOVATED
11146194,woluwe-saint-lambert,1200,875000,apartment,penthouse,for sale,2,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11146498,genval,1332,249000,apartment,flat_studio,for sale,0,0,1,0,0,0,true,,0,0,AS_NEW
11146271,ixelles,1050,395000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,AS_NEW
11153346,gentbrugge,9050,530000,house,house,for sale,3,0,1,0,0,400,true,,0,0,GOOD
11147702,brussels-city,1000,395000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11154838,waterloo,1410,945000,house,villa,for sale,5,0,1,0,0,0,true,,0,0,GOOD
11154831,braine-le-chateau,1440,945000,house,villa,for sale,5,0,1,0,0,0,true,,0,0,GOOD
11147534,knokke-heist,8300,1015000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11146193,woluwe-saint-lambert,1200,1150000,apartment,penthouse,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11150795,knokke-heist,8300,1195000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11154508,waterloo,1410,1750000,house,villa,for sale,4,0,1,0,0,0,true,,0,0,AS_NEW
11154758,braine-lalleud,1420,945000,house,villa,for sale,5,0,1,0,0,0,true,,0,0,GOOD
11136016,deinze,9800,270000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11136014,deinze,9800,375000,apartment,penthouse,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11136017,deinze,9800,395000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11135086,beersel,1653,379000,house,town_house,for sale,3,0,1,0,0,240,true,,0,0,GOOD
11140876,gavere,9890,279200,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11136015,deinze,9800,400000,apartment,penthouse,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11153114,koekelberg,1081,260000,apartment,apartment,for sale,2,0,0,0,0,0,true,,0,0,TO_RENOVATE
11154067,middelkerke,8430,450000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11135393,uccle,1180,850000,apartment,penthouse,for sale,5,0,1,0,0,0,true,,0,0,AS_NEW
11143821,rixensart,1330,595000,house,house,for sale,4,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11024429,paliseul,6850,269000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11138017,galmaarden,1570,199000,house,house,for sale,3,0,1,0,0,0,0,,0,0,TO_RENOVATE
11135101,seraing,4100,329000,house,mixed_use_building,for sale,5,0,1,0,0,465,true,,0,0,TO_RENOVATE
11143776,laeken,1020,750000,house,house,for sale,6,0,1,0,0,120,true,,0,0,AS_NEW
11144209,la-hulpe,1310,645000,house,house,for sale,5,0,1,0,0,0,true,,0,0,GOOD
11155740,aalst%20%289300%29,9300,429000,house,house,for sale,2,0,0,0,0,0,0,,0,0,
11155736,brugge,8000,339000,apartment,apartment,for sale,2,0,0,0,0,0,0,,0,0,
11155735,hamont-achel,3930,399000,house,house,for sale,3,0,1,0,0,1500,0,,0,0,JUST_RENOVATED
11155732,ham,3945,369000,house,house,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155737,wijchmaal,3990,285000,house,house,for sale,3,0,0,0,0,0,true,,0,0,GOOD
11155730,eksel,3941,350000,house,house,for sale,4,0,1,0,0,0,true,,0,0,GOOD
11155738,peer,3990,359000,house,house,for sale,3,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155728,pelt,3900,795000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11155721,lommel,3920,990000,house,villa,for sale,3,0,1,0,0,0,true,,0,0,
11155733,neerpelt,3910,189000,apartment,apartment,for sale,2,0,0,0,0,0,true,,0,0,GOOD
11155722,bocholt,3950,285000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155725,lommel,3920,389000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11155719,lommel,3920,315000,house,house,for sale,3,0,1,0,0,102,0,,0,0,GOOD
11155718,heppen,3971,165000,apartment,ground_floor,for sale,1,0,1,0,0,0,0,,0,0,GOOD
11155717,lommel,3920,595000,house,house,for sale,6,0,1,0,0,0,0,,0,0,AS_NEW
11155720,eksel,3941,515000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11155726,bocholt,3950,230000,house,bungalow,for sale,4,0,0,0,0,0,true,,0,0,TO_RENOVATE
11155716,leopoldsburg,3970,297000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11155714,leopoldsburg,3971,199000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,TO_RENOVATE
11155715,pelt,3900,479000,apartment,apartment,for sale,3,0,0,0,0,0,true,,0,0,AS_NEW
11155713,eksel,3941,329000,house,bungalow,for sale,3,0,0,0,0,0,0,,0,0,GOOD
11155711,lommel,3920,409000,house,house,for sale,4,0,1,0,0,581,0,,0,0,GOOD
11155710,lommel,3920,405000,house,house,for sale,4,0,1,0,0,1200,true,,0,0,GOOD
11155706,lommel,3920,370000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11155703,leopoldsburg,3970,230000,house,house,for sale,3,0,0,0,0,0,0,,0,0,TO_RENOVATE
11155701,tournai,7540,30000,house,house,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11057719,westerlo,2260,215000,house,house,for sale,2,0,0,0,0,0,0,,0,0,TO_RENOVATE
11155702,lommel,3920,672500,house,villa,for sale,5,0,1,0,0,0,true,,0,0,AS_NEW
11050526,evere,1140,325000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
10957630,grobbendonk,2280,1475000,house,villa,for sale,3,0,0,0,0,0,0,,0,0,GOOD
11008907,westende,8434,140000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,
11012764,evere,1140,525000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11044025,namur,5000,208000 - 355000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
10730837,soignies,7060,228000 - 345000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
10998947,jambes,5100,225000 - 495000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
10630994,mons,7000,236000 - 348000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11153826,hoboken,2660,210000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11155394,deinze,9800,213000 - 465000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11056242,nivelles,1400,239000 - 395000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
10332223,maisieres,7020,236000 - 339000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11049892,braine-lalleud,1420,239000 - 395000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11153142,ixelles,1050,247500,apartment,flat_studio,for sale,0,0,1,0,0,0,true,,0,0,AS_NEW
11046719,lillois-witterzee,1428,239000 - 395000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
9466117,beveren-leie,8791,290500 - 464000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11124681,mons,7000,255000 - 299000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11140880,gavere,9890,275450,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11140881,gavere,9890,269700,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
10947087,saint-symphorien,7030,255000 - 296000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11153848,uccle,1180,340000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,AS_NEW
10946278,arlon,6700,345000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11153221,ixelles,1050,395000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
10919288,wilsele,3012,405000 - 490000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11140877,gavere,9890,419760,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11140887,gavere,9890,373650,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
10882093,godinne,5530,385000 - 399000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11155146,mariakerke,9030,429250 - 439750,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11140882,gavere,9890,442375,apartment,duplex,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11153335,gentbrugge,9050,467000 - 547500,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11156192,kontich,2550,875000,house,house,for sale,4,0,1,0,0,0,true,,0,0,GOOD
11140883,gavere,9890,438875,apartment,duplex,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11140879,gavere,9890,377150,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11156187,merksem,2170,229000,apartment,apartment,for sale,2,0,0,0,0,0,true,,0,0,
11156189,lokeren,9160,249000,house,house,for sale,3,0,0,0,0,0,0,,0,0,TO_RENOVATE
11156190,beernem,8730,436000,house,house,for sale,4,0,0,0,0,0,0,,0,0,GOOD
11156177,lokeren%20eksaarde,9160,299000,house,house,for sale,2,0,0,0,0,400,true,,0,0,GOOD
11156186,schelle,2627,389000,house,house,for sale,3,0,0,0,0,0,true,,0,0,
11156182,izegem,8870,309000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11156173,oostende,8400,225000,apartment,flat_studio,for sale,0,0,0,0,0,0,0,,0,0,
11156183,aartselaar,2630,195000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,
11156166,dendermonde,9200,198000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11156180,knokke-heist,8300,1400000,house,villa,for sale,4,0,0,0,0,0,0,,0,0,
11156165,brasschaat,2930,650000,house,house,for sale,3,0,1,0,0,870,true,,0,0,TO_RENOVATE
11156157,meerhout,2450,199000,apartment,apartment,for sale,1,0,0,0,0,0,0,,0,0,
11156162,dentergem,8720,235000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,
11132090,nivelles,1400,349900,house,villa,for sale,3,0,1,0,0,750,true,,0,0,GOOD
11111651,buzet,6230,349900,house,villa,for sale,3,0,1,0,0,750,true,,0,0,GOOD
11156152,roeselare,8800,155000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,
11156153,keerbergen,3140,558000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11156151,desselgem,8792,179000,house,house,for sale,1,0,0,0,0,0,0,,0,0,TO_BE_DONE_UP
11156150,boom,2850,299000,house,house,for sale,4,0,0,0,0,0,0,,0,0,TO_BE_DONE_UP
11156149,flobecq,7880,139000,apartment,apartment,for sale,2,0,0,0,0,0,0,,0,0,
11156154,haacht,3150,360000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11156146,kemzeke,9190,269000,house,house,for sale,2,0,1,0,0,0,true,,0,0,TO_RENOVATE
11156144,zwijndrecht,2070,349000,house,town_house,for sale,3,0,1,0,0,200,true,,0,0,TO_RENOVATE
11156145,zwijndrecht,2070,525000,house,house,for sale,3,0,1,0,0,248,0,,0,0,GOOD
11156141,brasschaat,2930,359000,house,house,for sale,3,0,1,0,0,0,true,,0,0,
11156147,sint-niklaas,9100,779000,house,house,for sale,4,0,1,0,0,0,0,,0,0,GOOD
11156140,massemen,9230,399000,house,villa,for sale,3,0,1,0,0,0,0,,0,0,
11156137,brasschaat,2930,369000,house,house,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11150505,etterbeek,1040,749000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11156139,brasschaat,2930,295000,apartment,apartment,for sale,2,0,0,0,0,0,true,,0,0,GOOD
11140941,le-roeulx,7070,185000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,GOOD
11140971,uccle,1180,150000 - 980000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11142083,antwerpen,2018,187000,apartment,flat_studio,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11143240,deinze,9800,195000 - 445000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11143532,turnhout,2300,232900 - 408900,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11141681,berchem-sainte-agathe,1082,148000 - 382000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11141932,arlon,6700,206000 - 342000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11141650,evere,1140,251000 - 380000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11103715,berchem-sainte-agathe,1082,245000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11141321,auderghem,1160,257500 - 523500,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11143236,deinze,9800,255000 - 550000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11140649,forest,1190,199000 - 399000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11140889,gavere,9890,268700 - 368500,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11140621,schaerbeek,1030,259000 - 529000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11140841,gavere,9890,268700 - 442375,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11142762,evere,1140,285000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11140816,berchem-sainte-agathe,1082,275000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11143491,vosselaar,2350,289000 - 685000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11141245,anderlecht,1070,289500 - 372500,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11140817,berchem-sainte-agathe,1082,290000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11141563,bruxelles,1000,312000 - 746000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11141224,herstal,4040,299000,house,house,for sale,4,0,1,0,0,98,true,,0,0,AS_NEW
11141665,ixelles,1050,320000 - 810000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11140901,nazareth,9810,335600 - 438200,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11140587,uccle,1180,335000 - 945000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11143239,astene,9800,340000 - 1600000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11141654,brussels,1000,339000 - 535000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11141759,braine-lalleud,1420,349000,house,house,for sale,3,0,1,0,0,156,true,,0,0,JUST_RENOVATED
11155980,borgerhout,2140,285000,house,house,for sale,5,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11155978,antwerp,2000,239000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11155979,antwerp,2020,205000,house,house,for sale,4,0,1,0,0,0,true,,0,0,TO_RENOVATE
11141393,bruxelles,1000,350000 - 410000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11155975,antwerp,2018,229000,house,house,for sale,4,0,1,0,0,0,0,,0,0,TO_RENOVATE
11155986,antwerp,2060,145000,apartment,apartment,for sale,2,0,0,0,0,0,true,,0,0,TO_RENOVATE
11155977,borgerhout,2140,259000,house,house,for sale,4,0,1,0,0,0,0,,0,0,GOOD
11155973,antwerp,2018,350000,apartment,apartment,for sale,1,0,0,0,0,0,true,,0,0,AS_NEW
11155974,antwerp,2018,350000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11155970,antwerp,2060,369000,house,town_house,for sale,2,0,1,0,0,0,0,,0,0,AS_NEW
11155969,niel,2845,339000,house,house,for sale,3,0,0,0,0,0,0,,0,0,
11155971,antwerp,2000,229000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11155972,antwerp,2000,229000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11155967,berchem,2600,389000,house,house,for sale,4,0,1,0,0,0,0,,0,0,GOOD
11155966,antwerp,2000,225000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,GOOD
11155965,berchem,2600,359000,apartment,ground_floor,for sale,2,0,1,0,0,0,0,,0,0,GOOD
11155964,antwerp,2020,169000,apartment,apartment,for sale,2,0,0,0,0,0,true,,0,0,GOOD
11155962,wilrijk,2610,379000,house,house,for sale,4,0,1,0,0,0,true,,0,0,GOOD
11155963,antwerp,2060,395000,house,house,for sale,6,0,0,0,0,0,0,,0,0,
11155961,antwerp,2018,299000,house,house,for sale,4,0,1,0,0,0,0,,0,0,TO_RENOVATE
11155960,niel,2845,339000,apartment,apartment,for sale,5,0,0,0,0,0,0,,0,0,
11155959,antwerp,2020,219000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11155958,antwerp,2000,349000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,GOOD
11155957,antwerp,2018,199000,apartment,flat_studio,for sale,1,0,1,0,0,0,0,,0,0,JUST_RENOVATED
10808109,dilbeek,1700,678880,house,house,for sale,3,0,1,0,0,0,0,,0,0,GOOD
11155955,geraardsbergen,9500,298000,house,house,for sale,3,0,0,0,0,0,0,,0,0,TO_BE_DONE_UP
11155956,antwerp,2018,255000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11155948,wenduine,8420,265000,apartment,apartment,for sale,2,0,0,0,0,0,0,,0,0,
11148115,sint-denijs-westrem,9051,255000 - 400000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11155954,antwerp,2060,215000,house,house,for sale,3,0,1,0,0,0,0,,0,0,TO_RENOVATE
11146165,laeken,1020,259000 - 529000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11155949,gent,9000,675000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,GOOD
10658716,blankenberge,8370,269000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11146258,jette,1090,269000 - 535000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11147883,auderghem,1160,290000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11146008,waterloo,1410,297000 - 840000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11155947,halle,1500,449000,house,house,for sale,3,0,1,0,0,0,true,,0,0,AS_NEW
11148120,bachte-maria-leerne,9800,298000 - 379000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11146345,deinze,9800,346000 - 390000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11148338,nivelles,1400,330000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11148121,deinze,9800,405500 - 500000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11147509,amay,4540,375000,house,house,for sale,3,0,1,0,0,2125,true,,0,0,GOOD
11146292,gent,9000,419000 - 425000,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11146314,gent-zwijnaarde,9052,367726 - 556453,apartment group,apartment_group,for sale,,0,0,0,0,0,0,,0,0,
11146418,braives,4260,780000,house,exceptional_property,for sale,6,0,1,0,0,1700,true,,0,0,AS_NEW
11146243,bruxelles,1130,521000 - 561000,house group,house_group,for sale,,0,0,0,0,0,0,,0,0,
11153143,woluwe-saint-pierre,1150,1895000,house,house,for sale,6,0,1,0,0,700,true,,0,0,GOOD
10994408,bruxelles,1000,497000,house,mixed_use_building,for sale,3,0,1,0,0,0,0,,0,0,AS_NEW
11153495,leuven,3000,155000,apartment,flat_studio,for sale,0,0,1,0,0,0,true,,0,0,AS_NEW
11148717,molenbeek-saint-jean,1080,229000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,AS_NEW
11153901,hoboken,2660,249900,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11155179,woluwe-saint-lambert,1200,325000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11154864,blankenberge,8370,349000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11153088,brussels,1000,795000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11153149,schaerbeek,1030,400000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,AS_NEW
11154549,uccle,1180,450000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11144586,schaerbeek,1030,165000,apartment,flat_studio,for sale,0,0,1,0,0,0,true,,0,0,GOOD
11155018,ixelles,1050,795000,apartment,apartment,for sale,3,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11144455,angleur,4031,139000,house,house,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11156059,antwerp,2020,219000,apartment,apartment,for sale,2,0,0,0,0,0,true,,0,0,GOOD
11143714,villers-le-bouillet,4530,180000,house,country_cottage,for sale,3,0,1,0,0,0,0,,0,0,TO_RENOVATE
11156056,antwerp,2050,345000,apartment,apartment,for sale,3,0,0,0,0,0,true,,0,0,
11156058,hoboken,2660,398500,house,town_house,for sale,3,0,1,0,0,0,0,,0,0,GOOD
11156053,lier,2500,575000,apartment,duplex,for sale,2,0,1,0,0,0,0,,0,0,
11156052,deurne%20%282100%29,2100,298000,house,house,for sale,3,0,1,0,0,84,true,,0,0,
11156054,antwerp,2600,295000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11156051,borgerhout,2140,329000,house,house,for sale,3,0,0,0,0,0,true,,0,0,TO_RENOVATE
11156050,antwerp,2060,299000,house,house,for sale,3,0,1,0,0,0,0,,0,0,GOOD
11156049,antwerp,2020,317000,apartment,apartment,for sale,3,0,0,0,0,0,true,,0,0,
11156043,antwerp,2060,285000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,GOOD
11156047,borgerhout,2140,219000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11156044,antwerp,2060,150000,house,apartment_block,for sale,3,0,0,0,0,122,0,,0,0,AS_NEW
11156048,antwerp,2000,189000,apartment,apartment,for sale,1,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11156046,antwerp,2000,325000,apartment,apartment,for sale,2,0,1,0,0,0,0,,0,0,JUST_RENOVATED
11156042,berchem,2600,215000,apartment,apartment,for sale,1,0,1,0,0,25,true,,0,0,GOOD
11156045,antwerp,2020,209000,apartment,ground_floor,for sale,2,0,1,0,0,0,0,,0,0,TO_BE_DONE_UP
11156041,antwerp,2140,149000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,TO_RENOVATE
11156039,westkerke,8460,329000,house,house,for sale,4,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11156038,antwerp,2060,142500,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,TO_RENOVATE
11156036,borgerhout,2140,269000,house,town_house,for sale,3,0,0,0,0,0,0,,0,0,TO_RENOVATE
11156034,hoboken,2660,237500,apartment,apartment,for sale,3,0,0,0,0,0,true,,0,0,GOOD
11156035,antwerp,2020,249000,apartment,ground_floor,for sale,2,0,0,0,0,0,0,,0,0,GOOD
11156032,antwerp,2060,139000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,TO_RENOVATE
11156040,borgerhout,2140,276500,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11156037,antwerp,2000,165000,house,house,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11140536,dilbeek,1700,449000,house,villa,for sale,4,0,1,0,0,60,true,,0,0,TO_RENOVATE
11142295,anderlecht,1070,389000,house,house,for sale,6,0,1,0,0,10,0,,0,0,TO_RENOVATE
11140920,gent,9000,550000,house,house,for sale,7,0,1,0,0,0,true,,0,0,GOOD
11156031,antwerp,2060,149000,apartment,apartment,for sale,1,0,1,0,0,0,true,,0,0,JUST_RENOVATED
11156028,antwerp,2610,249000,apartment,apartment,for sale,3,0,1,0,0,0,true,,0,0,TO_BE_DONE_UP
11156029,borgerhout,2140,239000,house,town_house,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11156027,hoboken,2660,175000,apartment,apartment,for sale,2,0,1,0,0,0,true,,0,0,GOOD
11156030,borgerhout,2140,239000,house,house,for sale,2,0,1,0,0,0,0,,0,0,TO_RENOVATE
11140919,geraardsbergen-grimminge,9506,699000,house,villa,for sale,5,0,1,0,0,3661,true,,0,0,AS_NEW
11146420,ronse,9600,249000,house,villa,for sale,3,0,1,0,0,330,true,,0,0,TO_RENOVATE
